FAERS_drug_match,lookup_value,indi_pt
RIBER,Red yeast rice,Product used for unknown indication
RIBES,Red yeast rice,
RIBF,Red yeast rice,
RICAP,Red yeast rice,
RICE                               /08368701/,Red yeast rice,Supplementation therapy
RICE EXTRACT,Red yeast rice,
RICE PROTEIN,Red yeast rice,
RICE [CARBOPLATIN;ETOPOSIDE;IFOSFAMIDE;RITUXIMAB],Red yeast rice,Diffuse large B-cell lymphoma
RICE [CARBOPLATIN;ETOPOSIDE;IFOSFAMIDE;RITUXIMAB],Red yeast rice,Non-Hodgkin's lymphoma
RICHQ,Red yeast rice,Hypertension
RIDX,Red yeast rice,
RIF,Red yeast rice,
RIFA,Red yeast rice,Product used for unknown indication
RIFA,Red yeast rice,Bacterial infection
RIFA,Red yeast rice,Pyrexia
RIFA,Red yeast rice,Sepsis
RIFA,Red yeast rice,Prophylaxis
RIFA,Red yeast rice,Pulmonary tuberculosis
RIFA,Red yeast rice,Tuberculosis
RIFA,Red yeast rice,Drug use for unknown indication
RILEX,Red yeast rice,Asthma
RIN,Red yeast rice,Product used for unknown indication
RING,Red yeast rice,
RIO,Red yeast rice,
RIPE,Red yeast rice,Antibiotic prophylaxis
RIPE,Red yeast rice,Tuberculosis
RISA,Red yeast rice,
RISE,Red yeast rice,Insomnia
RISEK,Red yeast rice,Nausea
RISEK,Red yeast rice,Product used for unknown indication
RISEK,Red yeast rice,COVID-19 treatment
RISEK,Red yeast rice,Prophylaxis of nausea and vomiting
RISEK,Red yeast rice,Prophylaxis
RISET,Red yeast rice,
RISO,Red yeast rice,Product used for unknown indication
RISP,Red yeast rice,
RISPE,Red yeast rice,Product used for unknown indication
RISS,Red yeast rice,
RITU,Red yeast rice,
RITZ,Red yeast rice,
RIVA,Red yeast rice,Product used for unknown indication
RIVO,Red yeast rice,Product used for unknown indication
RIZA,Red yeast rice,
RIZE,Red yeast rice,Anxiety
RIZE,Red yeast rice,Bipolar disorder
RIZE,Red yeast rice,Product used for unknown indication
RIZE,Red yeast rice,Anxiety disorder
RIZE,Red yeast rice,Autonomic nervous system imbalance
RIZE,Red yeast rice,Drug withdrawal syndrome
RIZE,Red yeast rice,Insomnia
RIZE,Red yeast rice,Sedative therapy
RIZE,Red yeast rice,Mood altered
RIZE,Red yeast rice,Depression
RIZE,Red yeast rice,Somatoform disorder
RIZE,Red yeast rice,Palpitations
RIZE,Red yeast rice,Neurosis
RIZE,Red yeast rice,Dementia
RIZE,Red yeast rice,Stress
RIZE,Red yeast rice,Ventricular fibrillation
RIZE,Red yeast rice,Hypertension
RIZE,Red yeast rice,Cancer pain
RIZE,Red yeast rice,Arrhythmia
RIZE,Red yeast rice,Kaposi's sarcoma
RIZE,Red yeast rice,Sleep disorder
RIZE,Red yeast rice,Adjustment disorder
RIZE,Red yeast rice,Lumbar spinal stenosis
RIZE,Red yeast rice,Induction of anaesthesia
RIZE,Red yeast rice,Rhinitis
RIZE,Red yeast rice,Schizophrenia
RIZE,Red yeast rice,Feeling abnormal
RIZE,Red yeast rice,Metastatic renal cell carcinoma
RIZE,Red yeast rice,Obsessive-compulsive disorder
RIZE,Red yeast rice,Prophylaxis
RIZE,Red yeast rice,Psychosomatic disease
RIZE,Red yeast rice,Anxiety neurosis
RIZE,Red yeast rice,Drug use for unknown indication
RIZE,Red yeast rice,Depressive symptom
RIZE,Red yeast rice,Off label use
RIZE,Red yeast rice,Major depression
RIZE,Red yeast rice,Tinnitus
RIZE,Red yeast rice,Hypochondriasis
RIZE,Red yeast rice,Headache
RIZE,Red yeast rice,Rheumatoid arthritis
RIZE,Red yeast rice,Depressed mood
RIZE,Red yeast rice,Gastritis
RIZE,Red yeast rice,Ill-defined disorder
RIZE,Red yeast rice,Panic disorder
RIZE,Red yeast rice,Generalised anxiety disorder
RIZE,Red yeast rice,Tremor
RIZE,Red yeast rice,Irritable bowel syndrome
RIZE,Red yeast rice,Affective disorder
RIZE,Red yeast rice,Eating disorder
RIZE,Red yeast rice,Delirium
RIZE,Red yeast rice,Breast cancer
RIZE,Red yeast rice,Metastases to central nervous system
RIZE,Red yeast rice,Oncologic complication
RIZE,Red yeast rice,Personality disorder
RIZE,Red yeast rice,Abnormal behaviour
RIZE,Red yeast rice,Parkinson's disease
RIZE,Red yeast rice,Malaise
RIZE,Red yeast rice,Agitation
RIZE,Red yeast rice,Anxiolytic therapy
RIZE,Red yeast rice,Multiple myeloma
RIZE,Red yeast rice,Dizziness
RIZE,Red yeast rice,Gait disturbance
RIZE,Red yeast rice,Tension
RIZE,Red yeast rice,Spinal compression fracture
RIZE,Red yeast rice,"Hallucination, auditory"
RIZE,Red yeast rice,Irritability
RIZEK,Red yeast rice,Product used for unknown indication
RIZI,Red yeast rice,Product used for unknown indication
ROC,Red yeast rice,Skin wrinkling
ROC,Red yeast rice,Therapeutic skin care topical
ROXICE,Red yeast rice,
RTC,Red yeast rice,
RYDE,Red yeast rice,Product used for unknown indication
RYE,Red yeast rice,
"SHAKUYAKU-KANZO-TO  (LIQUORICE, PEONY)",Red yeast rice,
"SHAKUYAKU-KANZO-TO (LIQUORICE,  PEONY)",Red yeast rice,Calculus ureteric
"SHAKUYAKU-KANZO-TO (LIQUORICE, PEONY)",Red yeast rice,
"SHAKUYAKU-KANZO-TO (LIQUORICE, PEONY) GRANULES",Red yeast rice,
SHAKUYAKU-KANZO-TO (PEONY AND LICORICE ROOT),Red yeast rice,
SHINGLES VACCINE SOLUTION FOR INJECTION (RECOMBINANT VARICELLA ZOSTER VIRUS SURFACE GLYCOPROTEIN E),Red yeast rice,Prophylaxis
SIORICETE,Red yeast rice,Migraine
SPICE,Red yeast rice,
STERICEF,Red yeast rice,Pulmonary tuberculosis
TICHE,Red yeast rice,Hypothyroidism
TICHE,Red yeast rice,Hormone replacement therapy
TICHE,Red yeast rice,Prophylaxis
TICHE,Red yeast rice,Thyroid hormone replacement therapy
TICHE,Red yeast rice,Product used for unknown indication
TICHE,Red yeast rice,Autoimmune thyroiditis
TICHE,Red yeast rice,Post procedural hypothyroidism
TICO,Red yeast rice,Drug use for unknown indication
TIDE,Red yeast rice,Product used for unknown indication
"TORICEL, 25MG, WYETH",Red yeast rice,Renal cell carcinoma
TRICEBA,Red yeast rice,Type 1 diabetes mellitus
TRICEDA,Red yeast rice,Product used for unknown indication
TRICEF,Red yeast rice,Cellulitis
TRICEF,Red yeast rice,Antibiotic prophylaxis
TRICEF,Red yeast rice,Pneumonia
TRICEF,Red yeast rice,Urinary tract infection
TRICEF,Red yeast rice,Ear infection
TRICEROL,Red yeast rice,Product used for unknown indication
TRICEROL,Red yeast rice,Blood triglycerides increased
TRICEROL,Red yeast rice,Blood triglycerides
TUMERICE,Red yeast rice,
TURMERICE,Red yeast rice,
TWICE,Red yeast rice,Product used for unknown indication
TWICE,Red yeast rice,Abdominal pain
TWICE,Red yeast rice,Pain
TWICE,Red yeast rice,Tumour pain
TWICE,Red yeast rice,Cancer pain
TWICE,Red yeast rice,Musculoskeletal pain
UNKNOWN (FREEZE-DRIED LIVE ATTENUATED VARICELLA VACCINE),Red yeast rice,
URECE,Red yeast rice,Hyperkalaemia
URIC,Red yeast rice,Product used for unknown indication
URIC,Red yeast rice,Hyperuricaemia
URICA,Red yeast rice,Product used for unknown indication
URICED,Red yeast rice,
URICED K,Red yeast rice,
URICEF,Red yeast rice,Product used for unknown indication
URICEL,Red yeast rice,Liver disorder
URICEMIA-LOWERING AGENT,Red yeast rice,
URICET,Red yeast rice,Blood citric acid abnormal
URICET K,Red yeast rice,Mineral supplementation
URICET K,Red yeast rice,Product used for unknown indication
VACCINE AGAINST VARICELLA ZOSTER,Red yeast rice,
VACCINE OKA VARICELLA,Red yeast rice,Immunisation
"VARICE, ZOSTER IMMUN GLOB [FORMULATION UNKNOWN) (VARICE, ZOSTER IMMUNE",Red yeast rice,Antiviral prophylaxis
VARICELA,Red yeast rice,
VARICELL,Red yeast rice,Cardiovascular disorder
VARICELL?ZOSTER IMMUNE G,Red yeast rice,
VARICELLA,Red yeast rice,Immunisation
VARICELLA  VACCINE,Red yeast rice,Immunisation
VARICELLA (CHICKENPOX VACCINATION),Red yeast rice,
"VARICELLA (VARICELLA VIRUS VACCINE, LIVE)",Red yeast rice,
VARICELLA IMMUNE GLOBULIN,Red yeast rice,Antiviral prophylaxis
VARICELLA IMMUNIZATION,Red yeast rice,
VARICELLA VACC.,Red yeast rice,Product used for unknown indication
VARICELLA VACCINATION,Red yeast rice,Immunisation
VARICELLA VACCINE,Red yeast rice,Immunisation
VARICELLA VACCINE,Red yeast rice,Product used for unknown indication
VARICELLA VACCINE,Red yeast rice,Varicella immunisation
VARICELLA VACCINE,Red yeast rice,Prophylaxis
VARICELLA VACCINE,Red yeast rice,Varicella
VARICELLA VACCINE,Red yeast rice,Varicella zoster virus infection
VARICELLA VACCINE (LIVE),Red yeast rice,Immunisation
VARICELLA VACCINE LIVE ATTENUATED,Red yeast rice,
"VARICELLA VACCINE, LIVE",Red yeast rice,Immunisation
"VARICELLA VACCINE, LIVE",Red yeast rice,Prophylaxis
VARICELLA VACCINES,Red yeast rice,Drug use for unknown indication
VARICELLA VACCINES (NO INGREDIENTS/SUBSTANCES),Red yeast rice,
VARICELLA VIRUS,Red yeast rice,Immunisation
VARICELLA VIRUS VACCINE (NON-GSK),Red yeast rice,Prophylaxis
VARICELLA VIRUS VACCINE LIVE,Red yeast rice,Immunisation
VARICELLA VIRUS VACCINE LIVE (OKA/MERCK),Red yeast rice,Prophylaxis
VARICELLA VIRUS VACCINE LIVE (UNSPECIFIED),Red yeast rice,Product used for unknown indication
"VARICELLA VIRUS VACCINE, LIVE",Red yeast rice,Immunisation
"VARICELLA VIRUS VACCINE, LIVE",Red yeast rice,Product used for unknown indication
VARICELLA VIRUS VACCINE/LIVE,Red yeast rice,Immunisation
VARICELLA VIRUS VACCINE/LIVE,Red yeast rice,Rheumatoid arthritis
VARICELLA VIRUS VACCINE/LIVE,Red yeast rice,Product used for unknown indication
VARICELLA ZOSTER BOOSTER,Red yeast rice,
VARICELLA ZOSTER H,Red yeast rice,Immune system disorder
VARICELLA ZOSTER H,Red yeast rice,Product used for unknown indication
VARICELLA ZOSTER IMMUNE G (NOS),Red yeast rice,
VARICELLA ZOSTER IMMUNE GLOBULIN,Red yeast rice,Prophylaxis
VARICELLA ZOSTER IMMUNE GLOBULIN,Red yeast rice,Product used for unknown indication
VARICELLA ZOSTER IMMUNE GLOBULIN,Red yeast rice,Antiviral prophylaxis
VARICELLA ZOSTER IMMUNE GLOBULIN,Red yeast rice,Rheumatoid arthritis
VARICELLA ZOSTER IMMUNE GLOBULIN HUMAN,Red yeast rice,Product used for unknown indication
VARICELLA ZOSTER IMMUNE-GLOBULIN,Red yeast rice,Prophylaxis
VARICELLA ZOSTER IMMUNOGLOBULIN,Red yeast rice,Varicella
VARICELLA ZOSTER IMMUNOGLOBULIN,Red yeast rice,Varicella zoster pneumonia
VARICELLA ZOSTER VACCINE,Red yeast rice,Immunisation
VARICELLA ZOSTER VACCINE,Red yeast rice,Prophylaxis
VARICELLA ZOSTER VACCINE,Red yeast rice,Product used for unknown indication
VARICELLA ZOSTER VACCINE,Red yeast rice,Varicella zoster virus infection
VARICELLA ZOSTER VACCINE,Red yeast rice,Rheumatoid arthritis
VARICELLA ZOSTER VACCINE,Red yeast rice,Herpes zoster
VARICELLA ZOSTER VACCINE BOOSTER,Red yeast rice,
VARICELLA ZOSTER VACCINE LIVE,Red yeast rice,Product used for unknown indication
VARICELLA ZOSTER VACCINE LIVE,Red yeast rice,Rheumatoid arthritis
VARICELLA ZOSTER VACCINE LIVE,Red yeast rice,Immunisation
VARICELLA ZOSTER VACCINE LIVE,Red yeast rice,Prophylaxis
VARICELLA ZOSTER VACCINE LIVE (MAV/06),Red yeast rice,
VARICELLA ZOSTER VACCINE LIVE (OKA),Red yeast rice,Immunisation
VARICELLA ZOSTER VACCINE LIVE (OKA),Red yeast rice,Prophylaxis
VARICELLA ZOSTER VACCINE LIVE (OKA),Red yeast rice,Varicella immunisation
VARICELLA ZOSTER VACCINE LIVE (OKA/MERCK),Red yeast rice,Product used for unknown indication
VARICELLA ZOSTER VIRUS IMMUNE GLOBULIN,Red yeast rice,Hepatitis viral
VARICELLA ZOSTER VIRUS LIVE ATTENUATED OKA/MERCK STRAIN,Red yeast rice,Product used for unknown indication
VARICELLA ZOSTER VIRUS VACCINE,Red yeast rice,Herpes zoster
VARICELLA ZOSTER VIRUS VACCINE,Red yeast rice,Immunisation
VARICELLA ZOSTER VIRUS VACCINE LIVE,Red yeast rice,Prophylaxis
VARICELLA-ZOSTER (PRESUMED VACCINE),Red yeast rice,
VARICELLA-ZOSTER IMMUNE G,Red yeast rice,
VARICELLA-ZOSTER IMMUNE GLOBULIN (HUMAN),Red yeast rice,Rheumatoid arthritis
VARICELLA-ZOSTER IMMUNE GLOBULIN (HUMAN),Red yeast rice,Immunisation
VARICELLA-ZOSTER IMMUNE GLOBULIN (HUMAN),Red yeast rice,Prophylaxis
VARICELLA-ZOSTER IMMUNE GLOBULIN (HUMAN),Red yeast rice,Herpes zoster
VARICELLA-ZOSTER IMMUNE GLOBULIN (HUMAN),Red yeast rice,Product used for unknown indication
VARICELLA-ZOSTER IMMUNE GLOBULIN (HUMAN) - VZIG,Red yeast rice,Immunisation
VARICELLA-ZOSTER VACCINE,Red yeast rice,Immunisation
VARICELLA-ZOSTER VACCINE NOS,Red yeast rice,Immunisation
VARICELLA-ZOSTER VACCINE NOS,Red yeast rice,Herpes zoster
VARICELLA-ZOSTER VACCINE NOS,Red yeast rice,Prophylaxis
VARICELLA-ZOSTER VIRUS VACCINE,Red yeast rice,Product used for unknown indication
VARICELLA-ZOSTER VIRUS VACCINE INACTIVATED (OKA/MERCK),Red yeast rice,Prophylaxis
VARICELLA-ZOSTER VIRUS VACCINE LIVE ATTENUATED (OKA/MERCK STRAIN),Red yeast rice,Product used for unknown indication
VARICELLA-ZOSTER-IMMUNE GLOBULIN (HUMAN),Red yeast rice,Prophylaxis
VARICELLA?ZOSTER IMMUNE GLOBULIN,Red yeast rice,Product used for unknown indication
VARICELLA?ZOSTER VACCINE,Red yeast rice,
VARICELLA?ZOSTER VACCINE NOS,Red yeast rice,Prophylaxis
VARICELLA?ZOSTER VACCINE NOS,Red yeast rice,Product used for unknown indication
VARICELLA?ZOSTER VACCINE NOS,Red yeast rice,Antiviral prophylaxis
VARICELLA?ZOSTER VACCINE NOS,Red yeast rice,Herpes zoster
VARICELLA?ZOSTER VIRUS VACCINE LIVE ATTENUATED (OKA/MERCK STRAIN,Red yeast rice,Product used for unknown indication
VARICELLA?ZOSTER VIRUS VACCINE LIVE ATTENUATED (OKA/MERCK STRAIN),Red yeast rice,Product used for unknown indication
VARICELLA?ZOSTER?GE?AS01B,Red yeast rice,
VARICELLON,Red yeast rice,Product used for unknown indication
VARIVAX [VARICELLA ZOSTER VACCINE LIVE (OKA/MERCK)],Red yeast rice,Immunisation
VIC,Red yeast rice,Product used for unknown indication
VICES,Red yeast rice,
VICI,Red yeast rice,Product used for unknown indication
VICK,Red yeast rice,Product used for unknown indication
VIDE,Red yeast rice,Renal failure
VINE,Red yeast rice,Product used for unknown indication
VIT D - RED YEAST RICE,Red yeast rice,
VITE,Red yeast rice,
VO Q 10 PLUS READ YEAST RICE,Red yeast rice,
WINE,Red yeast rice,Product used for unknown indication
WINE,Red yeast rice,Alcohol rehabilitation
WINE,Red yeast rice,Drug use for unknown indication
WINE,Red yeast rice,Intentional overdose
YRICA,Red yeast rice,
ZIAE,Red yeast rice,Product used for unknown indication
ZINCE,Red yeast rice,
ZOSTER VACCINE (LIVE VARICELLA VACCINE),Red yeast rice,Product used for unknown indication
ZOSTER VACCINE LIVE (VARICELLA-ZOSTER VIRUS STRAIN OKA/MERCK LIVE ANTIGEN),Red yeast rice,Immunisation
ZOSTER VACCINE LIVE (VARICELLA-ZOSTER VIRUS STRAIN OKA/MERCK LIVE ANTIGEN),Red yeast rice,Product used for unknown indication
18-AMINO ACID,Red yeast rice,Nutritional supplementation
18-AMINO ACID,Red yeast rice,Product used for unknown indication
18?AMINO ACID,Red yeast rice,Nutritional supplementation
AMINO CIDS,Red yeast rice,
AMINO SCIDS,Red yeast rice,
AMINOACIDS,Red yeast rice,Product used for unknown indication
GABA AMINO ACID,Red yeast rice,
SOY BEAN OIL,Red yeast rice,Parenteral nutrition
CALC FLOUR,Red yeast rice,
DICOFLOR,Red yeast rice,Product used for unknown indication
DICOFLOR,Red yeast rice,Sinusitis
DICOFLOR,Red yeast rice,Dysbacteriosis
DICOFLOR,Red yeast rice,Supplementation therapy
DICOFLOR,Red yeast rice,Colitis ulcerative
REUFLOR,Red yeast rice,Henoch-Schonlein purpura
REUFLOR,Red yeast rice,Product used for unknown indication
RIFAFOUR,Red yeast rice,Product used for unknown indication
RIFAFOUR,Red yeast rice,Tuberculosis
RIFAFOUR,Red yeast rice,HIV infection
RIFAFOUR,Red yeast rice,Pulmonary tuberculosis
RIFAFOUR,Red yeast rice,Lymph node tuberculosis
RIFAFOUR,Red yeast rice,Pericarditis tuberculous
RIFAFOUR,Red yeast rice,Drug use for unknown indication
RIZE PLUS,Red yeast rice,Product used for unknown indication
ALOE VERA OIL,Red yeast rice,
CELERY OIL,Red yeast rice,
PINE OIL,Red yeast rice,Product used for unknown indication
RISH OIL,Red yeast rice,
BLACK SEED OIL,Red yeast rice,Product used for unknown indication
BLACKSEED OIL,Red yeast rice,
BORAGE SEED OIL.,Red yeast rice,
CREED OIL,Red yeast rice,Product used for unknown indication
CUMIN SEED OIL,Red yeast rice,
FAX SEED OIL,Red yeast rice,
FLACK SEED OIL,Red yeast rice,
FLAK SEED OIL,Red yeast rice,Drug use for unknown indication
FLAX EED OIL,Red yeast rice,
NICERGOLINA,Red yeast rice,Cardiac disorder
ALA DERM,Red yeast rice,
CALIDERM,Red yeast rice,Dry skin
SALICREM,Red yeast rice,Antiinflammatory therapy
SALIGEN,Red yeast rice,Saliva altered
SALIGEN,Red yeast rice,Sjogren's syndrome
SALIKERA,Red yeast rice,
ANISEED,Red yeast rice,Chronic gastritis
ANISEED,Red yeast rice,Gastrooesophageal reflux disease
ANISEED,Red yeast rice,Product used for unknown indication
BLACK SEED,Red yeast rice,Cardiomegaly
BLACK SEED,Red yeast rice,Pustular psoriasis
FALX SEED,Red yeast rice,
FAX SEED,Red yeast rice,Product used for unknown indication
FLAK SEED,Red yeast rice,
FLAX  SEED,Red yeast rice,
HELP SEED,Red yeast rice,
HEMP SEED,Red yeast rice,Supplementation therapy
SEKISEED,Red yeast rice,
SOY SEED,Red yeast rice,
FLAX SEED OI,Red yeast rice,
FLAX SEED OID,Red yeast rice,
HIPERICO,Red yeast rice,Depression
NITE TIME,Red yeast rice,Product used for unknown indication
WHITE ALDER,Red yeast rice,
WHITE ASH,Red yeast rice,Hypersensitivity
WHITE ASH,Red yeast rice,Skin test
WHITE BIRCH,Red yeast rice,
WHITE LUNG,Red yeast rice,
WHITE OAK,Red yeast rice,Hypersensitivity
WHITE PILL,Red yeast rice,Myocardial infarction
WHITE TEA,Red yeast rice,
WHITE WINE,Red yeast rice,
SENNALEAF,Stevia,
NETTLE LEAF,Stevia,Product used for unknown indication
BOWEL PREPARATION,Stevia,Colonoscopy
HERBAL PREPARATION,Stevia,Hyperlipidaemia
HERBAL PREPARATION,Stevia,Product used for unknown indication
HERBAL PREPARATION,Stevia,Pyrexia
HERBAL PREPARATION,Stevia,Pneumonia
HERBAL PREPARATION,Stevia,Upper respiratory tract infection
HERBAL PREPARATION,Stevia,Therapeutic procedure
HERBAL PREPARATION,Stevia,Asthenia
HERBAL PREPARATION,Stevia,Detoxification
HERBAL PREPARATION,Stevia,Fatigue
HERBAL PREPARATION,Stevia,Prophylaxis
HERBAL PREPARATION,Stevia,Coronary artery disease
HERBAL PREPARATION,Stevia,Insomnia
HERBAL PREPARATION,Stevia,Constipation
HERBAL PREPARATION,Stevia,Urinary tract infection
HERBAL PREPARATION,Stevia,Subdural haematoma
HERBAL PREPARATION,Stevia,Bone disorder
HERBAL PREPARATION,Stevia,Memory impairment
HERBAL PREPARATION,Stevia,Proctalgia
HERBAL PREPARATION,Stevia,Spinal ligament ossification
HERBAL PREPARATION,Stevia,Hormone replacement therapy
HERBAL PREPARATION,Stevia,Diabetes mellitus
HERBAL PREPARATION,Stevia,Supportive care
HERBAL PREPARATION,Stevia,Colon cancer
HERBAL PREPARATION,Stevia,Weight control
HERBAL PREPARATION,Stevia,Rhinitis
HERBAL PREPARATION,Stevia,Hypertension
HERBAL PREPARATION,Stevia,Menopause
HERBAL PREPARATION,Stevia,Hip arthroplasty
HERBAL PREPARATION,Stevia,Hot flush
HERBAL PREPARATION,Stevia,Sleep disorder
HERBAL PREPARATION,Stevia,Contraception
HERBAL PREPARATION,Stevia,Headache
HERBAL PREPARATION,Stevia,Convulsion
HERBAL PREPARATION,Stevia,Drug use for unknown indication
HERBAL PREPARATION,Stevia,Psychomotor hyperactivity
HERBAL PREPARATION,Stevia,Gastrointestinal motility disorder
HERBAL PREPARATION,Stevia,Musculoskeletal pain
HERBAL PREPARATION,Stevia,Neck pain
HERBAL PREPARATION,Stevia,Rheumatoid arthritis
HERBAL PREPARATION,Stevia,Depression
HERBAL PREPARATION,Stevia,Dizziness
HERBAL PREPARATION,Stevia,Post herpetic neuralgia
HERBAL PREPARATION,Stevia,Urticaria
HERBAL PREPARATION,Stevia,Benign prostatic hyperplasia
HERBAL PREPARATION,Stevia,Cough
HERBAL PREPARATION,Stevia,Libido decreased
HERBAL PREPARATION,Stevia,Vulvovaginal mycotic infection
HERBAL PREPARATION,Stevia,Blood cholesterol
HERBAL PREPARATION,Stevia,Cystitis
HERBAL PREPARATION,Stevia,Pain
HERBAL PREPARATION,Stevia,Gastritis
HERBAL PREPARATION,Stevia,Gastrointestinal disorder
HERBAL PREPARATION,Stevia,Infertility male
HERBAL PREPARATION,Stevia,Weight decreased
HERBAL PREPARATION,Stevia,Back pain
HERBAL PREPARATION,Stevia,Ill-defined disorder
HERBAL PREPARATION,Stevia,Obesity
HERBAL PREPARATION,Stevia,Oedema
HERBAL PREPARATION,Stevia,Anxiety
HERBAL PREPARATION,Stevia,Periarthritis
HERBAL PREPARATION,Stevia,Irritable bowel syndrome
HERBAL PREPARATION,Stevia,Analgesic therapy
HERBAL PREPARATION,Stevia,Haemorrhoids
HERBAL PREPARATION,Stevia,Nausea
HERBAL PREPARATION,Stevia,Nervousness
HERBAL PREPARATION,Stevia,Stress
HERBAL PREPARATION,Stevia,Decreased appetite
HERBAL PREPARATION,Stevia,Blood cholesterol increased
HERBAL PREPARATION,Stevia,Hepatic cirrhosis
HERBAL PREPARATION,Stevia,Arthralgia
HERBAL PREPARATION,Stevia,Liver disorder
HERBAL PREPARATION,Stevia,Hypercholesterolaemia
HERBAL PREPARATION,Stevia,Abdominal pain
HERBAL PREPARATION,Stevia,Abdominal distension
HERBAL PREPARATION,Stevia,Carpal tunnel syndrome
HERBAL PREPARATION,Stevia,Hepatic neoplasm malignant
HERBAL PREPARATION,Stevia,Lyme disease
HERBAL PREPARATION,Stevia,Antioxidant therapy
HERBAL PREPARATION,Stevia,Endometrial hyperplasia
HERBAL PREPARATION,Stevia,Hepatitis
HERBAL PREPARATION,Stevia,Non-Hodgkin's lymphoma
HERBAL PREPARATION,Stevia,Paraneoplastic syndrome
HERBAL PREPARATION,Stevia,Laxative supportive care
HERBAL PREPARATION,Stevia,Lacunar infarction
HERBAL PREPARATION,Stevia,Arthritis
HERBAL PREPARATION,Stevia,Peripheral vascular disorder
HERBAL PREPARATION,Stevia,Bile output abnormal
HERBAL PREPARATION,Stevia,Bronchitis
HERBAL PREPARATION,Stevia,Thrombocytopenia
HERBAL PREPARATION,Stevia,Cyclothymic disorder
HERBAL PREPARATION,Stevia,Supplementation therapy
MISTLE PREPARATION,Stevia,Phytotherapy
SENNA PREPARATION,Stevia,
STEROID PREPARATION,Stevia,
SULFUR PREPARATION,Stevia,
VALERIAN PREPARATION,Stevia,
EOS ACTIVE PROTECTION FRESH GRAPEFRUIT SUNSCREEN LIP BALM BROAD SPECTRUM SPF 30,Grapefruit,
"ANUSOL (BENZYL BENZOATE, BISMUTH OXIDE, BISMUTH SUBGALLATE HYDROCORTISONE ACETATE, PERU BALSAM,ZINC OXIDE)",Cinnamomum verum,
ANUSOL (BENZYL BENZOATE/BISMUTH RESORCINOL/BISMUTH SUBGALLATE/PERUVIAN,Cinnamomum verum,
"ANUSOL-HC (BALSAM PERU, BENZYL BENZOATE, BISMUTH HYDROXIDE, BISMUTH SU",Cinnamomum verum,
ANUSOL-HC [BENZYL BENZOATE;BISMUTH HYDROXIDE;,Cinnamomum verum,
"ANUSOL-HC (BENZYL BENZOATE, BISMUTH HYDROXIDE, BISMUTH SUBGALLATE, HYD",Cinnamomum verum,
ANUSOL-HC [BENZYL BENZOATE;BISMUTH HYDROXIDE;BISMUTH SUBGALLATE;HYDROC,Cinnamomum verum,Product used for unknown indication
ANUSOL-HC [BENZYL BENZOATE;BISMUTH HYDROXIDE;BISMUTH SUBGALLATE;HYDROCORTISONE ACETATE;MYROXYLON BALSAMUM VAR. PEREIRAE BALSAM;RESORCINOL;ZINC OXIDE],Cinnamomum verum,
ANUSOL HC (BENZYL BENZOATE (+) BISMUTH OXIDE (+) BISMUTH SUBGALLATE (+,Cinnamomum verum,
ANUSOL HC [BENZYL BENZOATE;BISMUTH OXIDE;BISMUTH SUBGALLATE;HYDROCORTI,Cinnamomum verum,
"ANUSOL-HC (HYDROCORTISONE ACETATE, RESORCINOL, BENZYL BENZOATE, ZINC O",Cinnamomum verum,
"ANUSOL-HC SUPPOSITORIES (BENZYL BENZOATE, BISMUTH HYDROXIDE, BISMUTH S",Cinnamomum verum,
"ANUSOL (HYDROCORTISONE ACETATE, BENZYL BENZOATE, BISMUTH OXIDE, BISMUTH SUGALLATE, PERU BALSUM, ZINC OXIDE)",Cinnamomum verum,
